# gapseq version: 1.2 c1e35b7c
# Transporter sequence DB md5sum: b99a77e (2022-08-26)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|O34718|2.A.1.1.26	2.A.1.1.2	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|O34718|2.A.1.1.26	33.772	4.27e-56	197	95	k99_39941 flag=0 multi=121.2001 len=20600	15511	16839	transporter
gnl|TC-DB|O34718|2.A.1.1.26	2.A.1.1.2	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|O34718|2.A.1.1.26	33.772	4.27e-56	197	95	k99_39941 flag=0 multi=121.2001 len=20600	15511	16839	transporter
gnl|TC-DB|Q01440|2.A.1.1.20	2.A.1.1.20	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q01440|2.A.1.1.20	26.039	5.10e-31	124	81	k99_39941 flag=0 multi=121.2001 len=20600	15529	16854	transporter
gnl|TC-DB|O74969|2.A.1.1.21	2.A.1.1.21	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|O74969|2.A.1.1.21	25.768	9.34e-31	123	78	k99_39941 flag=0 multi=121.2001 len=20600	15538	16692	transporter
gnl|TC-DB|O74849|2.A.1.1.22	2.A.1.1.22	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|O74849|2.A.1.1.22	25.968	1.52e-27	114	80	k99_39941 flag=0 multi=121.2001 len=20600	15514	16692	transporter
gnl|TC-DB|Q92339|2.A.1.1.23	2.A.1.1.23	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|Q92339|2.A.1.1.23	25.980	5.10e-30	121	72	k99_39941 flag=0 multi=121.2001 len=20600	15673	16836	transporter
gnl|TC-DB|O34718|2.A.1.1.26	2.A.1.1.26	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|O34718|2.A.1.1.26	33.772	4.27e-56	197	95	k99_39941 flag=0 multi=121.2001 len=20600	15511	16839	transporter
gnl|TC-DB|P11168|2.A.1.1.29	2.A.1.1.29	glucosamine	EX_cpd00276_e0	rxn12526	gnl|TC-DB|P11168|2.A.1.1.29	28.818	1.69e-33	132	76	k99_39941 flag=0 multi=121.2001 len=20600	15673	16851	transporter
gnl|TC-DB|P11168|2.A.1.1.29	2.A.1.1.29	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P11168|2.A.1.1.29	28.818	1.69e-33	132	76	k99_39941 flag=0 multi=121.2001 len=20600	15673	16851	transporter
gnl|TC-DB|P0AGF4|2.A.1.1.3	2.A.1.1.3	D-mannitol	EX_cpd00314_e0	rxn12587	gnl|TC-DB|P0AGF4|2.A.1.1.3	30.928	5.82e-54	192	95	k99_39941 flag=0 multi=121.2001 len=20600	15523	16830	transporter
gnl|TC-DB|P0AGF4|2.A.1.1.3	2.A.1.1.3	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|P0AGF4|2.A.1.1.3	30.928	5.82e-54	192	95	k99_39941 flag=0 multi=121.2001 len=20600	15523	16830	transporter
gnl|TC-DB|P0AGF4|2.A.1.1.3	2.A.1.1.3	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P0AGF4|2.A.1.1.3	30.928	5.82e-54	192	95	k99_39941 flag=0 multi=121.2001 len=20600	15523	16830	transporter
gnl|TC-DB|P0AGF4|2.A.1.1.3	2.A.1.1.3	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|P0AGF4|2.A.1.1.3	30.928	5.82e-54	192	95	k99_39941 flag=0 multi=121.2001 len=20600	15523	16830	transporter
gnl|TC-DB|P0AGF4|2.A.1.1.3	2.A.1.1.3	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P0AGF4|2.A.1.1.3	30.928	5.82e-54	192	95	k99_39941 flag=0 multi=121.2001 len=20600	15523	16830	transporter
gnl|TC-DB|P0AGF4|2.A.1.1.3	2.A.1.1.3	xylitol	EX_cpd00306_e0	rxn12532	gnl|TC-DB|P0AGF4|2.A.1.1.3	30.928	5.82e-54	192	95	k99_39941 flag=0 multi=121.2001 len=20600	15523	16830	transporter
gnl|TC-DB|P0AGF4|2.A.1.1.3	2.A.1.1.3	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P0AGF4|2.A.1.1.3	30.928	5.82e-54	192	95	k99_39941 flag=0 multi=121.2001 len=20600	15523	16830	transporter
gnl|TC-DB|P32467|2.A.1.1.30	2.A.1.1.30	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32467|2.A.1.1.30	25.708	2.86e-27	113	72	k99_39941 flag=0 multi=121.2001 len=20600	15532	16689	transporter
gnl|TC-DB|P32467|2.A.1.1.30	2.A.1.1.30	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P32467|2.A.1.1.30	25.708	2.86e-27	113	72	k99_39941 flag=0 multi=121.2001 len=20600	15532	16689	transporter
gnl|TC-DB|P15729|2.A.1.1.32	2.A.1.1.32	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|P15729|2.A.1.1.32	31.250	4.05e-44	162	84	k99_39941 flag=0 multi=121.2001 len=20600	15709	16830	transporter
gnl|TC-DB|P15729|2.A.1.1.32	2.A.1.1.32	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P15729|2.A.1.1.32	31.250	4.05e-44	162	84	k99_39941 flag=0 multi=121.2001 len=20600	15709	16830	transporter
gnl|TC-DB|Q8NJ22|2.A.1.1.33	2.A.1.1.33	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|Q8NJ22|2.A.1.1.33	26.804	1.14e-24	105	83	k99_39941 flag=0 multi=121.2001 len=20600	15457	16836	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.34	D-mannitol	EX_cpd00314_e0	rxn12587	gnl|TC-DB|Q8VZ80|2.A.1.1.34	27.579	1.24e-51	186	86	k99_39941 flag=0 multi=121.2001 len=20600	15511	16836	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.34	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|Q8VZ80|2.A.1.1.34	27.579	1.24e-51	186	86	k99_39941 flag=0 multi=121.2001 len=20600	15511	16836	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.34	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q8VZ80|2.A.1.1.34	27.579	1.24e-51	186	86	k99_39941 flag=0 multi=121.2001 len=20600	15511	16836	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.34	xylitol	EX_cpd00306_e0	rxn12532	gnl|TC-DB|Q8VZ80|2.A.1.1.34	27.579	1.24e-51	186	86	k99_39941 flag=0 multi=121.2001 len=20600	15511	16836	transporter
gnl|TC-DB|Q7BEC4|2.A.1.1.35	2.A.1.1.35	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q7BEC4|2.A.1.1.35	29.149	2.06e-45	166	97	k99_39941 flag=0 multi=121.2001 len=20600	15499	16830	transporter
gnl|TC-DB|Q400D8|2.A.1.1.36	2.A.1.1.36	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q400D8|2.A.1.1.36	26.860	7.94e-35	136	81	k99_39941 flag=0 multi=121.2001 len=20600	15520	16830	transporter
gnl|TC-DB|Q6PXP3|2.A.1.1.37	2.A.1.1.37	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q6PXP3|2.A.1.1.37	24.835	1.44e-26	110	87	k99_39941 flag=0 multi=121.2001 len=20600	15553	16836	transporter
gnl|TC-DB|P39932|2.A.1.1.38	2.A.1.1.38	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|P39932|2.A.1.1.38	25.268	6.90e-29	118	81	k99_39941 flag=0 multi=121.2001 len=20600	15520	16830	transporter
gnl|TC-DB|P49374|2.A.1.1.39	2.A.1.1.39	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P49374|2.A.1.1.39	27.593	3.07e-47	174	86	k99_39941 flag=0 multi=121.2001 len=20600	15496	16836	transporter
gnl|TC-DB|O52733|2.A.1.1.41	2.A.1.1.4	cellobiose	EX_cpd00158_e0	rxn12598	gnl|TC-DB|O52733|2.A.1.1.41	34.884	1.35e-60	210	83	k99_39941 flag=0 multi=121.2001 len=20600	15712	16851	transporter
gnl|TC-DB|O52733|2.A.1.1.41	2.A.1.1.4	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|O52733|2.A.1.1.41	34.884	1.35e-60	210	83	k99_39941 flag=0 multi=121.2001 len=20600	15712	16851	transporter
gnl|TC-DB|O52733|2.A.1.1.41	2.A.1.1.4	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|O52733|2.A.1.1.41	34.884	1.35e-60	210	83	k99_39941 flag=0 multi=121.2001 len=20600	15712	16851	transporter
gnl|TC-DB|O52733|2.A.1.1.41	2.A.1.1.4	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|O52733|2.A.1.1.41	34.884	1.35e-60	210	83	k99_39941 flag=0 multi=121.2001 len=20600	15712	16851	transporter
gnl|TC-DB|O52733|2.A.1.1.41	2.A.1.1.4	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|O52733|2.A.1.1.41	34.884	1.35e-60	210	83	k99_39941 flag=0 multi=121.2001 len=20600	15712	16851	transporter
gnl|TC-DB|O52733|2.A.1.1.41	2.A.1.1.4	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|O52733|2.A.1.1.41	34.884	1.35e-60	210	83	k99_39941 flag=0 multi=121.2001 len=20600	15712	16851	transporter
gnl|TC-DB|O52733|2.A.1.1.41	2.A.1.1.4	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|O52733|2.A.1.1.41	34.884	1.35e-60	210	83	k99_39941 flag=0 multi=121.2001 len=20600	15712	16851	transporter
gnl|TC-DB|Q64L87|2.A.1.1.40	2.A.1.1.40	cellobiose	EX_cpd00158_e0	rxn12598	gnl|TC-DB|Q64L87|2.A.1.1.40	29.116	6.22e-39	148	92	k99_39941 flag=0 multi=121.2001 len=20600	15553	16830	transporter
gnl|TC-DB|Q64L87|2.A.1.1.40	2.A.1.1.40	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q64L87|2.A.1.1.40	29.116	6.22e-39	148	92	k99_39941 flag=0 multi=121.2001 len=20600	15553	16830	transporter
gnl|TC-DB|Q64L87|2.A.1.1.40	2.A.1.1.40	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|Q64L87|2.A.1.1.40	29.116	6.22e-39	148	92	k99_39941 flag=0 multi=121.2001 len=20600	15553	16830	transporter
gnl|TC-DB|Q64L87|2.A.1.1.40	2.A.1.1.40	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q64L87|2.A.1.1.40	29.116	6.22e-39	148	92	k99_39941 flag=0 multi=121.2001 len=20600	15553	16830	transporter
gnl|TC-DB|KAF7736475.1|2.A.1.1.403	2.A.1.1.403	cellobiose	EX_cpd00158_e0	rxn12598	gnl|TC-DB|KAF7736475.1|2.A.1.1.403	24.938	7.37e-14	70.5	72	k99_39941 flag=0 multi=121.2001 len=20600	15700	16836	transporter
gnl|TC-DB|KAF7736475.1|2.A.1.1.403	2.A.1.1.403	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|KAF7736475.1|2.A.1.1.403	24.938	7.37e-14	70.5	72	k99_39941 flag=0 multi=121.2001 len=20600	15700	16836	transporter
gnl|TC-DB|O52733|2.A.1.1.41	2.A.1.1.41	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|O52733|2.A.1.1.41	34.884	1.35e-60	210	83	k99_39941 flag=0 multi=121.2001 len=20600	15712	16851	transporter
gnl|TC-DB|Q8G3X1|2.A.1.1.42	2.A.1.1.42	Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q8G3X1|2.A.1.1.42	33.111	2.85e-56	199	85	k99_39941 flag=0 multi=121.2001 len=20600	15547	16851	transporter
gnl|TC-DB|A0ZXK6|2.A.1.1.43	2.A.1.1.43	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|A0ZXK6|2.A.1.1.43	27.404	6.47e-24	102	74	k99_39941 flag=0 multi=121.2001 len=20600	15715	16851	transporter
gnl|TC-DB|A0ZXK6|2.A.1.1.43	2.A.1.1.43	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|A0ZXK6|2.A.1.1.43	27.404	6.47e-24	102	74	k99_39941 flag=0 multi=121.2001 len=20600	15715	16851	transporter
gnl|TC-DB|A0ZXK6|2.A.1.1.43	2.A.1.1.43	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|A0ZXK6|2.A.1.1.43	27.404	6.47e-24	102	74	k99_39941 flag=0 multi=121.2001 len=20600	15715	16851	transporter
gnl|TC-DB|A0ZXK6|2.A.1.1.43	2.A.1.1.43	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|A0ZXK6|2.A.1.1.43	27.404	6.47e-24	102	74	k99_39941 flag=0 multi=121.2001 len=20600	15715	16851	transporter
gnl|TC-DB|Q9BYW1|2.A.1.1.44	2.A.1.1.44	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9BYW1|2.A.1.1.44	23.529	7.18e-20	89.4	76	k99_39941 flag=0 multi=121.2001 len=20600	15721	16842	transporter
gnl|TC-DB|Q8L6Z8|2.A.1.1.45	2.A.1.1.45	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q8L6Z8|2.A.1.1.45	31.280	3.10e-40	151	81	k99_39941 flag=0 multi=121.2001 len=20600	15652	16839	transporter
gnl|TC-DB|Q9JIF3|2.A.1.1.46	2.A.1.1.46	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9JIF3|2.A.1.1.46	25.183	1.16e-29	119	81	k99_39941 flag=0 multi=121.2001 len=20600	15712	16851	transporter
gnl|TC-DB|Q5ERC7|2.A.1.1.47	2.A.1.1.47	Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q5ERC7|2.A.1.1.47	22.894	3.18e-21	94.0	86	k99_39941 flag=0 multi=121.2001 len=20600	15553	16854	transporter
gnl|TC-DB|Q94AZ2|2.A.1.1.50	2.A.1.1.50	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|Q94AZ2|2.A.1.1.50	27.154	7.19e-34	133	71	k99_39941 flag=0 multi=121.2001 len=20600	15748	16854	transporter
gnl|TC-DB|Q94AZ2|2.A.1.1.50	2.A.1.1.50	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q94AZ2|2.A.1.1.50	27.154	7.19e-34	133	71	k99_39941 flag=0 multi=121.2001 len=20600	15748	16854	transporter
gnl|TC-DB|Q2MEV7|2.A.1.1.51	2.A.1.1.51	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q2MEV7|2.A.1.1.51	28.976	2.98e-41	155	86	k99_39941 flag=0 multi=121.2001 len=20600	15532	16836	transporter
gnl|TC-DB|Q2MEV7|2.A.1.1.51	2.A.1.1.51	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q2MEV7|2.A.1.1.51	28.976	2.98e-41	155	86	k99_39941 flag=0 multi=121.2001 len=20600	15532	16836	transporter
gnl|TC-DB|Q8NTX0|2.A.1.1.53	2.A.1.1.53	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q8NTX0|2.A.1.1.53	26.572	2.01e-38	145	96	k99_39941 flag=0 multi=121.2001 len=20600	15421	16848	transporter
gnl|TC-DB|Q8NTX0|2.A.1.1.53	2.A.1.1.53	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q8NTX0|2.A.1.1.53	26.572	2.01e-38	145	96	k99_39941 flag=0 multi=121.2001 len=20600	15421	16848	transporter
gnl|TC-DB|Q8NL90|2.A.1.1.54	2.A.1.1.54	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q8NL90|2.A.1.1.54	26.819	6.96e-47	171	93	k99_39941 flag=0 multi=121.2001 len=20600	15523	16836	transporter
gnl|TC-DB|P96710|2.A.1.1.55	2.A.1.1.55	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P96710|2.A.1.1.55	32.333	3.71e-49	177	91	k99_39941 flag=0 multi=121.2001 len=20600	15574	16836	transporter
gnl|TC-DB|P96710|2.A.1.1.55	2.A.1.1.55	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P96710|2.A.1.1.55	32.333	3.71e-49	177	91	k99_39941 flag=0 multi=121.2001 len=20600	15574	16836	transporter
gnl|TC-DB|Q9SFG0|2.A.1.1.56	2.A.1.1.56	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|Q9SFG0|2.A.1.1.56	26.582	2.81e-31	124	75	k99_39941 flag=0 multi=121.2001 len=20600	15709	16842	transporter
gnl|TC-DB|Q9SFG0|2.A.1.1.56	2.A.1.1.56	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9SFG0|2.A.1.1.56	26.582	2.81e-31	124	75	k99_39941 flag=0 multi=121.2001 len=20600	15709	16842	transporter
gnl|TC-DB|Q9SFG0|2.A.1.1.56	2.A.1.1.56	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9SFG0|2.A.1.1.56	26.582	2.81e-31	124	75	k99_39941 flag=0 multi=121.2001 len=20600	15709	16842	transporter
gnl|TC-DB|Q9SFG0|2.A.1.1.56	2.A.1.1.56	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q9SFG0|2.A.1.1.56	26.582	2.81e-31	124	75	k99_39941 flag=0 multi=121.2001 len=20600	15709	16842	transporter
gnl|TC-DB|Q9SFG0|2.A.1.1.56	2.A.1.1.56	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q9SFG0|2.A.1.1.56	26.582	2.81e-31	124	75	k99_39941 flag=0 multi=121.2001 len=20600	15709	16842	transporter
gnl|TC-DB|Q6FBB3|2.A.1.15.7	2.A.1.15.7	benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|Q6FBB3|2.A.1.15.7	26.667	2.40e-15	74.7	77	k99_39941 flag=0 multi=121.2001 len=20600	15568	16629	transporter
gnl|TC-DB|Q8J0U9|2.A.1.1.58	2.A.1.1.58	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q8J0U9|2.A.1.1.58	26.988	9.91e-31	124	70	k99_39941 flag=0 multi=121.2001 len=20600	15520	16656	transporter
gnl|TC-DB|Q9FMX3|2.A.1.1.61	2.A.1.1.6	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9FMX3|2.A.1.1.61	29.592	3.64e-43	160	74	k99_39941 flag=0 multi=121.2001 len=20600	15718	16836	transporter
gnl|TC-DB|Q9FMX3|2.A.1.1.61	2.A.1.1.6	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9FMX3|2.A.1.1.61	29.592	3.64e-43	160	74	k99_39941 flag=0 multi=121.2001 len=20600	15718	16836	transporter
gnl|TC-DB|Q9FMX3|2.A.1.1.61	2.A.1.1.6	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q9FMX3|2.A.1.1.61	29.592	3.64e-43	160	74	k99_39941 flag=0 multi=121.2001 len=20600	15718	16836	transporter
gnl|TC-DB|Q9FMX3|2.A.1.1.61	2.A.1.1.6	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q9FMX3|2.A.1.1.61	29.592	3.64e-43	160	74	k99_39941 flag=0 multi=121.2001 len=20600	15718	16836	transporter
gnl|TC-DB|B1PM37|2.A.1.1.64	2.A.1.1.64	Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|B1PM37|2.A.1.1.64	25.482	1.73e-31	127	71	k99_39941 flag=0 multi=121.2001 len=20600	15532	16836	transporter
gnl|TC-DB|A0QZX3|2.A.1.1.65	2.A.1.1.65	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|A0QZX3|2.A.1.1.65	32.581	9.08e-41	153	78	k99_39941 flag=0 multi=121.2001 len=20600	15709	16830	transporter
gnl|TC-DB|Q8VZR6|2.A.1.1.66	2.A.1.1.66	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q8VZR6|2.A.1.1.66	33.584	3.18e-39	149	78	k99_39941 flag=0 multi=121.2001 len=20600	15532	16674	transporter
gnl|TC-DB|A3M0N3|2.A.1.1.68	2.A.1.1.68	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|A3M0N3|2.A.1.1.68	26.829	1.96e-25	107	76	k99_39941 flag=0 multi=121.2001 len=20600	15673	16836	transporter
gnl|TC-DB|A1Z264|2.A.1.1.69	2.A.1.1.69	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|A1Z264|2.A.1.1.69	27.455	2.92e-34	134	79	k99_39941 flag=0 multi=121.2001 len=20600	15538	16830	transporter
gnl|TC-DB|Q9NRM0|2.A.1.1.72	2.A.1.1.72	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9NRM0|2.A.1.1.72	23.454	1.92e-22	98.2	84	k99_39941 flag=0 multi=121.2001 len=20600	15538	16836	transporter
gnl|TC-DB|Q5A8J5|2.A.1.1.73	2.A.1.1.73	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|Q5A8J5|2.A.1.1.73	25.532	6.33e-34	133	84	k99_39941 flag=0 multi=121.2001 len=20600	15532	16854	transporter
gnl|TC-DB|Q9XIH7|2.A.1.1.75	2.A.1.1.75	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|Q9XIH7|2.A.1.1.75	28.704	3.34e-43	160	83	k99_39941 flag=0 multi=121.2001 len=20600	15526	16716	transporter
gnl|TC-DB|Q9XIH7|2.A.1.1.75	2.A.1.1.75	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q9XIH7|2.A.1.1.75	28.704	3.34e-43	160	83	k99_39941 flag=0 multi=121.2001 len=20600	15526	16716	transporter
gnl|TC-DB|Q1XF07|2.A.1.1.79	2.A.1.1.79	xylitol	EX_cpd00306_e0	rxn12532	gnl|TC-DB|Q1XF07|2.A.1.1.79	29.106	3.33e-50	181	89	k99_39941 flag=0 multi=121.2001 len=20600	15511	16830	transporter
gnl|TC-DB|Q0SE66|2.A.1.1.81	2.A.1.1.8	cellobiose	EX_cpd00158_e0	rxn12598	gnl|TC-DB|Q0SE66|2.A.1.1.81	31.410	1.46e-51	184	95	k99_39941 flag=0 multi=121.2001 len=20600	15529	16848	transporter
gnl|TC-DB|Q0SE66|2.A.1.1.81	2.A.1.1.8	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q0SE66|2.A.1.1.81	31.410	1.46e-51	184	95	k99_39941 flag=0 multi=121.2001 len=20600	15529	16848	transporter
gnl|TC-DB|Q0SE66|2.A.1.1.81	2.A.1.1.8	sucrose	EX_cpd00076_e0	rxn09658	gnl|TC-DB|Q0SE66|2.A.1.1.81	31.410	1.46e-51	184	95	k99_39941 flag=0 multi=121.2001 len=20600	15529	16848	transporter
gnl|TC-DB|Q0SE66|2.A.1.1.81	2.A.1.1.81	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q0SE66|2.A.1.1.81	31.410	1.46e-51	184	95	k99_39941 flag=0 multi=121.2001 len=20600	15529	16848	transporter
gnl|TC-DB|Q7SD12|2.A.1.1.83	2.A.1.1.83	cellobiose	EX_cpd00158_e0	rxn12598	gnl|TC-DB|Q7SD12|2.A.1.1.83	25.178	9.51e-21	92.4	78	k99_39941 flag=0 multi=121.2001 len=20600	15679	16836	transporter
gnl|TC-DB|Q9UGQ3|2.A.1.1.88	2.A.1.1.88	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9UGQ3|2.A.1.1.88	25.311	2.20e-20	91.3	91	k99_39941 flag=0 multi=121.2001 len=20600	15517	16830	transporter
gnl|TC-DB|Q9NY64|2.A.1.1.89	2.A.1.1.89	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9NY64|2.A.1.1.89	26.044	1.14e-33	131	81	k99_39941 flag=0 multi=121.2001 len=20600	15712	16851	transporter
gnl|TC-DB|Q8TDB8|2.A.1.1.90	2.A.1.1.90	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q8TDB8|2.A.1.1.90	25.949	4.21e-35	136	87	k99_39941 flag=0 multi=121.2001 len=20600	15523	16836	transporter
gnl|TC-DB|P11169|2.A.1.1.91	2.A.1.1.91	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P11169|2.A.1.1.91	25.793	2.73e-34	134	91	k99_39941 flag=0 multi=121.2001 len=20600	15523	16836	transporter
gnl|TC-DB|Q9CAT6|2.A.1.19.13	2.A.1.19.13	carnitine	EX_cpd00266_e0	rxn08262,rxn09691,rxn12364,rxn12605,rxn09773,rxn09858	gnl|TC-DB|Q9CAT6|2.A.1.19.13	24.228	4.86e-09	55.1	71	k99_39941 flag=0 multi=121.2001 len=20600	15673	16839	transporter
gnl|TC-DB|Q9LHQ6|2.A.1.19.43	2.A.1.19.43	carnitine	EX_cpd00266_e0	rxn08262,rxn09691,rxn12364,rxn12605,rxn09773,rxn09858	gnl|TC-DB|Q9LHQ6|2.A.1.19.43	22.829	6.70e-08	51.2	70	k99_39941 flag=0 multi=121.2001 len=20600	15673	16821	transporter
